komentar,sentiment,score
beli baru suguh terima paket lama padal beli 3 beli mumpung diskon gede harga murah malah kirim padal bayar trs paket satunyasudahterkirim ko lama smoga fitur ny rubah jadi cepat lot sperti aplikasi belanja,negative,0.9239798784255981
ga jelas banget pesan dibyr trs tb2 dibatalin uang direfund anj emang kesel banget mana nunggu ngambil saldo nya buat ditf rekening lama gajelas,negative,0.997159481048584
sengaja kasih bintang 5 biar baca aplikasi tokopedia aplikasi terlemoott pernah install aplikasi belanja online paling bikin kesell lot contoh mau hubung akun gopay dana ovo lot minta ampun paksa uninstal aplikasi tokopedia,negative,0.9658121466636658
apa2an bener2 pake voucher disc 99 payment aman akun cuma 1 bisa2ny dibatalin pihak kecewa sama tokped,negative,0.9979220032691956
kecewa sekali tokopedia pesan otomatis batal diberitahu nyata pesan tolak jual hal akun jadi guna voucher fitur voucher nonaktif jadi guna bebas ongkir padahal murni bukan salah,negative,0.9979023933410645
baru nyoba blnyja tokopedia malah kena tipu blnyja vod sesuai gambar tokondystores pusat accjakarta timur udahmah kirim vod rusakdah komplen tetep aja gabisa ditukerpadahal pas bayarada biyaya penanganantapi gaguna,negative,0.9216694831848145
kalo ngasih bintang ken banget ngasih dah isi flazz dki update saldo nya bisa terus belanja tiap flash sale order cancel terus lebih 2x biaya admin nya ambil gitu aja dibalikin cuma duit luar admin nya enak banget kaliin brp orang nya lumayan tuh mayan korupsi dikit biar cpt kaya hahaa,positive,0.7778414487838745
capek2 scrol promo pas payment malah batal sistem saldo masuk topeddah bener toko oren,negative,0.9872075915336609
gajelas promonya baru punya akun tokopedia batal sistem kata 1 alamat sama padahal udah jelas beda akun beda nomor telepon beda email beda hp huhu sangat sedih,negative,0.9977189898490906
hadeh buat daftar dapetin promo malah suruh nunggu kode mau nyari promo buat beli barang malah suruh nunggu sama aja promonya ilang,negative,0.9937341809272766
voucher nya suka tiba gak pakaiterus kadang barang cancel pihak yah voucher nya hangus buat depa sih kurangkurangin clickbaitgimmick voucher diskon soal bikin proses bayar jadi ribet ragu buat lai mending pikir 2 kali kalau emang kesini gara ngincer diskonmending pake pastipasti aja barang gak bakal cancel bayar gak ribet sistem voucher gak gimmickclickbait doang,negative,0.6466480493545532
apa an 2 kali sen batal kan uang nya otomatis rekening malah jadi saldo tokopedia kembali rekening ribet,negative,0.9955594539642334
banyak gimmick kalau niat kasi promo mending gausah kasih promo drpd bikin kecewa orang udah neng dapet promo dibayareh tau dicancelcemana laah gaje banget,negative,0.9975557327270508
baru kata promo dicheckout malah dibatalin sama tokopedia,neutral,0.9767682552337646
pesan batal sistem pihak toko mau belanja gak dapet voucer bohong publik,negative,0.9960070252418518
dompet anak bangsa makin tahun makin bobrok pin salah mulu aneh padahal aplikasi gojek bener smpe reset pin 2x salah pin software beres aplikasi busuk,negative,0.9979720711708069
hidup tenangingin punya masalah coba transaksi sini jamin jadi stres sakit kepala tokopedia care gimick mending tutup akun uninstal solusi,negative,0.9610684514045715
aplikasi sih bagus kirim jelas pilih next day 34 hari,positive,0.6710686087608337
sangat rekomendasi belanja sini alam pertama buruk padahal transaksi jujur mmang voucher diskon tiba2 batal sistem gatau gimana sistem kalian kerja cukup buat beli mau belanja aplikasi sangat rekomendasi,positive,0.9333342909812927
maaf kali rasa rugi banget minimal ngotak sedikit kalau ngasih sistem baru bayar tiba tiba balatin otomatis maslahnya make promo mana gk balik mana refund kalau lebih jam 2100 lama lelet banget di refund maaf kecewa berat sama aplikasi ijo,negative,0.997450053691864
sangat muas belanja toko banyak promo nya,positive,0.9969043135643005
bingung moga lambat laun makin paham biasa pakai si oren,negative,0.9286002516746521
biasa beli catrige fargo selalu disinikarena rasa toko nya sangat amanahtapi akhir barang pesan anggap hilangsudah 1 bulan kejelasanadmin jawab tanya sistempada uang sudah hampir 2 bulan,neutral,0.9459161758422852
banyakin gratis ongkirnya banyak beli barang tokopedia,positive,0.9322084188461304
belanja selalu batal otomatis sistem kalau gak batal jual kirim pesan,negative,0.9846973419189453
tokopedia makin engga jelas sering laku batal mesan pihak walaupun belanja sesuai syarat,negative,0.9971357583999634
kupon pakai batal terus sama sistem sekarang makin kacau aja tokopedia kyak dulu,negative,0.9971344470977783
promo hilang gara gara error transaksi batal system system tokopedia error,negative,0.9848211407661438
sedikit susah bayar nya buat baru download at least alhamdulillah lancar sih kalau udah sambungin,negative,0.5384272336959839
ngasih promo gajelas tiba tiba dibatalin pihak kalau memang gabisa gusah ngasih promo mana ngerefundnya lama,negative,0.9968335032463074
aplikasi tolol ngapain lu ngasih voucher gabisa d pake malah dibatalin balikin duit sekarang mau download mending pikir2 dah ni aplikasi tipu,negative,0.9975722432136536
ribet banget dana tokopedia masuk saldo refund dulu terus tarik manual masuk saldo gopay biasa gopay plus misal tarik rekening biaya admin apa apa,negative,0.979361355304718
bagus banget diskon penggunaa baru gede banget kalau tanggal kembar saran dimudahin buat metode cod nya,positive,0.9941369295120239
sangat memuaskantapi adakan lebih banyak cod hhe,positive,0.9875642657279968
alam pertama belanja kurang muas transaksi batal pihak,negative,0.9944788217544556
mau mbayar pakek gopay pin nya salah terus admin padahal pin nya udah bener baik,negative,0.9307227730751038
tiba2 pesan si batal sistem konfirmasi lebih kemudian vocher hangus uang masuk saldo tokopedia ribett banget,negative,0.9959922432899475
bayar duit hasil jual woybarang jual udah pakai sama pembelihasil jual gak adau tahamdengan alasanreviewpembelinya udah konfirmasi pesan terima chatt ratus kali kalian cuma baca gak balasankalian hambat hasil dagang udah 24jam lebih duit ditahanitu modalwoyyh lapor masalah iniperaturan kalian sangat buruk,negative,0.9979256391525269
semua voucher hilang udah check out harga 89rb pake voucher jadi 25rb ehh pas check out malah batal sistem nyesek banget si mana gaada respon sama sekali bukan doang kendala lihat komenan instagram sama kaya kok tipu kait sebut kendala sedikit akun akun baru nomor nomor baru lantas gabisa kocakk,negative,0.9881198406219482
tokopedia makin kesini makin lucu deh asal beli bayar pake gopay selalu dibatalin sistem bayar alfa gitu dong sayang voucher nya hangus kalau pesan d batal biaya layan gk kalau pas saldo rasa rugi banget,negative,0.9217466711997986
tokopedia ribett kata baru dapet diskon pas checkout ko tbtb batalin pihak tokopedia nya,negative,0.9968170523643494
promonya sekarang gimmick 3 tahun belanja masalah sekarang suka dibatalin,positive,0.9404066801071167
moga barang nya real pick selalu diskon murah2 harga barang nya baru kali mesan barang d toko sama moga datang barang nya cepat,positive,0.9929113984107971
discount mantap buat belanja bulan,positive,0.995730459690094
fitur pesan hilang buat repot cek pesan konyol sekali padahal penting,negative,0.9959734082221985
baru bener kecewa banget pas dapet promo malah batalin se pihakkalau emang gk niat ngasih promo gk ush sosoan yeh monyetbyee,negative,0.9981511235237122
toko keren banget guna awal promo nya gede gede an banget main main banyak voucher pake sering promo kan poko buat jauh tokopedia udah cukup keren banget terima kasih toko moga depa lebih update,positive,0.9958348274230957
gk jelasudah sen barangudah bayarbisa batal sistem,negative,0.9972522854804993
tolonglahaku belanja 200rb dana rekening udah potong order kagak buat sekarang uang hilang udah 2 hari gk kabar sama sekali plis edit bukan masalah nya kak riwayat rekening udah ketul bayar hasil transaksi tokopedia gk order sekarang aku mau uang,negative,0.9764372110366821
repot banget buat retur doang marketplace beda marketplace belah apaapa serba mudah kalau masalah pesan toko2nya minta buat retur manual customer kirim sendiri biaya sendiri ampun dah,negative,0.9929962754249573
diskon besar batal otomatis bilang transaksi curiga kecewa sama diskon gimiknya,negative,0.9977965354919434
kirim lot muter2 gk jelas orang jalan2 kalau terus tumbang sama shopee lazada punya kurir sendiri,negative,0.9934657216072083
aplikasi kocak pertama kali transaksi malah batal sistem alas langgar sk padahal cuma pake promo aplikasi nya langsung promonya malah gk pake alas transaksi pertama transaksi gagal tadi masuk transaksi pertama hadehh,negative,0.9890215992927551
sangat bantu sekali beli barang harga jangkau lumayan promo nya,positive,0.9944180250167847
banyak fitur fitu bagus mudah customer,positive,0.9924336671829224
alam belanja buruk sini lot pilih metode bayar bayar tiba batal sistem uang langsung kupon diskon hilang,negative,0.9967811107635498
pesan tiba2 batal padahal beli kayak biasa aneh2 masalah transaksi sebelum2nya tiba2 tuduh manipulasi transaksi wkwk,negative,0.9968128800392151
aplikasi baik lah sekarang kalau dulu akses sekarang gampang banget,positive,0.9939844012260437
aplikasi jelek banget najis happy2 promo 100 perak khusus baru pas mau beli malah transaksi error gagal kata akun penuh syarat baru padahal baru pertama kali make tokopedia kecewa banget ujung2nya produk keburu habis sama orang baru kali kecewa kesal sama aplikasi online shop rekomen banget,negative,0.9978190660476685
beli barang bayar malah batal sistem biaya admin merchant sangat kecewa tokopedia benar rugi customer,negative,0.9981545805931091
sangat muas banyak diskon promo nyaapk terbaikrekomendasi belanja online banyak untung nya terima kasih tokopedia,positive,0.9943395256996155
mantap sangat jauh lebih baik edit kasih kupon diskon gilir dipake malah batal sistem mana gak kotak adu hahaha kocak,negative,0.8729856610298157
kecewa banget blnja punya kupon malah gagalin seklinya mo blnja diskon gagalin kalau g blnja pke diskon a gratis ongkir blok aj biar g blnja sekali cpek masuk2n trs kranjang ujung2nya cek out dah 3 kli dibatalin trs,negative,0.9977676868438721
tokopedia super lelet baru pertama kali coba kesan enak aja,negative,0.808300256729126
buat baru mau download mending toko belah jujur tokopedia bikin kecewa memang benar banyak diskon kalau barang datang uang retur sesuaitidak sama nominal keluar jadi rugi barang kita terima salah sesuai proses sangat rumit buat seller nya banyak tidak amanah,negative,0.997204065322876
costumer service lelet banget mecahin masalah jual gaada respon gak gercep proses layan jelek bangett,negative,0.9978556036949158
ampun tokopedia voucher free ongkir pengiriman id express haduhh kacau lama langgan contoh dong lazada shopee kasih free ongkir kirim tetap diprioritaskn kirim percaya,negative,0.9963064193725586
paket gak sampe2 pdahal estimasi tgl 47sep sampe sekarang gak sampe2 apa expedisinya no resi cek cek resi gak malah suruh lacak aplikasi tokopedia tokopedia gak gerak2,neutral,0.5235657691955566
promo kok cuma gimmick doang dipake batal sistem tolol unistall aja dah aplikasi tolol bergunaa,negative,0.9977731108665466
kurir rekomendasi lama kirim tepat waktu lebih estimasi,neutral,0.9467750787734985
tokopedia jelekk tiap transaksi slaluu batal gatau salah slalu bilang manipulasi data sebel heran manipulasi mana sih udah neng banget belanja diskon gede ujung php tauk aahh,negative,0.9978827834129333
kagak niat bikin promo bain g tidur cek out malem2 biar promoan malah batal sistem alas langgar kagak jelas banget ngelanggar apa an cobak aneh,negative,0.9979900121688843
kecewa banget sama tokopedia tadi pesan bayar malah tiba batal otomatis sistem gitu uang refund cuma sesuai sama bayar pas awal malah sulit pas tari saldo refund moga depan baik,negative,0.9976860284805298
kecewa banget pakai promo nya sulit padahal awal udah bayar tiba tiba refound jelas,negative,0.9978638291358948
apk udah bagus mending perbaikin deh kirim nya lama udah kota tuju aja sampe hari baru kirim nama kirim doang si cepat cepat nya,negative,0.995347797870636
banyak voucer discount gratis ongkirnyaaku suka aku suka,positive,0.9939007759094238
selesai pasang voucher sedia hasil laku bayar tiba tiba dicancel sistem voucher hangus untung lah refund hilang nyesel pake voucher tokopedia pantesan banyak pake shopee lebih mudah dana voucher,positive,0.9317863583564758
buset promo acara bulan aplikasi jadi sering error paling parah bulan 99 beli barang tiba tiba gagal mana uang nya balik,negative,0.9977795481681824
apk sering errorngasih vocer pernah dipake,negative,0.8501151204109192
cari barang sulit cari cdkaset keluar malah sempakkancut,negative,0.997471809387207
padahal aku gweh blom pernah buat transaksi eh malah terang akun gwe ngga penuh sk promo dasar aplikasi sial,negative,0.9952793121337891
kesel banget sama tokopedia voucher 4 baru dipake sekali pas cek udah hilang padahal nya sisa 3 sama kan udah langgan plus gratis ongkir cuma sekali doang jelas banget pliss,negative,0.995306670665741
barang bagus bagus harga sesuai kualitas barang kadang dapat promo sangat untung,positive,0.9961987137794495
diskon abal2 laku bayar barang dicancel sistem otomatis refund saldo akun tokopedia mau gak mau belanja aplikasi misal mau tarik rekening kena admin 200payah,negative,0.9738219976425171
abis chekout terus voucher buat baru banyak potong kok tiba batal sistem gajelas bangett gamau rugi jangan pasang potong banyak dongg coba pngguna baru udah pakai padahal udah pakai i batal sistem tiba kan adil,negative,0.9965105652809143
padahal promo bayar sesuai tetep transaksi batal dana kecewa banget,negative,0.9981675148010254
tgl 8 september kemarin dapet 4 voucher special plus masa laku 21 september 2024jam 11 siang cek jam 3 cek malah ilang voucher nya,neutral,0.962670087814331
jatuh cinta sama tokopedia ngasih promo nya pernah nanggung udah gratis ongkir plus potong harga almost 100 i into you tokped,positive,0.9911379218101501
ga jelas promo pake ujung ujung batal buat apa promo orang tarik aja cuman pampang aja promo gilir pake otomatis batal alas sama identitas lah lah mending shopee,negative,0.9949589371681213
nyata tetap toko orange paling enak belanjapengiriman cepat kalau sini kurir super lelet gak pilih kurir mau sangat kecewa sama tokopedia,negative,0.9733317494392395
belanja pake voucher diskon malah tuduh manipulasi transaksi memang niat ngasih diskon mending shoppe mau pasang aplikasi harap timbang,negative,0.9482977986335754
update bukan tambah nyaman malah tambah ribet,negative,0.9966064691543579
habis update aplikasi kok fitur pesan malah gak begini tampil awal pakai tokopedia banding kompetitor simple gak ribet akhir ribet jg,positive,0.9382954239845276
tau tokopedia sekarang banyak batal sistem mulu dah mau 3x cek out ujung nihil dibatalin sistem mulu usah promo deh kalau gitu mh,negative,0.9958348274230957
promo abal abal tadi dapet voucher gratis ongkir 20rbpotongan harga produk 40rb gilir bayar co malah dibatalain otomatis by sistem jangan percya ikalnnya kalian semua warga apalgi dapet potong potong hongkong kalau emang gk pakai co jadi nipu konsumen luudah byar tf batal otomatis wtf,negative,0.9972724318504333
paling jelek sangat buruk sama sama sistem refund dana tokopedia barang sama sekali keluar gerai kirim kok cuma harga barang kembali ongkir kirim hangus bagus aplikasi shopee soal sistem refund,negative,0.9976159334182739
sangat kecewa layan toko pesan si batal outomatis mslah discound dana super lelet nunggu 124 jam jumblah besar mau transaksi apa tokopedia trauma sayahingga bisa beli hadiah buat istri,negative,0.9975492358207703
gapernah belanja sini kemarin coba belanja pertama kali langsung dapet alam buruk paket sampai hingga sekarang komplain aplikasi kirim kurir gaada konfirmasi apa semua sama sama gaada jelas mohon maaf udah kesel banget,negative,0.996698796749115
padahal baru klik co barang harga 100perak i pas tahap bayar mau masukin akun dana malah waktu udah habis waktu in gitu tau mau nyoba co barang blum nikmatin promo baru malah gabisa balik harga normal parah si kecewa banget,negative,0.9980360865592957
aplikasi nya gk amanahh tb tb dibatalin bayar trs kembali uang gk semua sulit mending aplikasi belanja lai,negative,0.9895020127296448
kecewa si voucher baru padahal guna baru bayar nya ribet voucher pke pas bayar batal sistem tiba tiba,negative,0.9978923201560974
proses cepat pilih kirim banyak,positive,0.8148982524871826
sistem otomatis lu kek apa deh suka ngebatalin transaksi orang padahal ngelanggar samsek udah aplikasi makin lot nyata cuman alami ganggu sama pindah belah aja tidak banyak gimmick,positive,0.6976174712181091
gak paham sering banget kalau udah diskon langsung dibatalin sistem kecewa banget udah lebih 3 kali kayak gin,negative,0.9980039000511169
promo baru jadi hangus sistemsekarang transaksi 2x batal sistem padahal saldo cukup harga produk normal guna baru bagus sekali aplikasi satu,negative,0.9486773014068604
akhir kirim tokopedia aneh 2 expedisi 1 paket biasa 34 hari smpe hari lima paket malah gk lacak datangke gerai lion parcel 2x malah suruh idexpres kata tugas lion parcel mrk tangan nya jadi gk mrk cek resi nya belibet muter pusing kepala mikir dulu lah kalau mau belanja sini,negative,0.9884191751480103
naji iming imingi diskon gede pas 9 9 gilir cek out batal sama pihak tokpedemang nih sengaja mancing biar duit masuk aplikasi,negative,0.8438400626182556
niat bikin promo selalu batal sistem 2x 99,negative,0.9828326106071472
malas belanja sini masa gak promonya lebih mahal ongkirnya barang beli mending belanja shoppe gratis ongkir paham,negative,0.9938124418258667
layan sangat buruk komplain selesai udah tutup duluan sk jelas tiba2 order promo batal pihak sangat burukk,negative,0.9983104467391968
tokped ribet sekarang inbok tetap awal reinstall closed tidk lagi developer malah makin turun kualitas android nyari inbox chat seller or buyer fix plis,negative,0.9928358197212219
buruk banget transaksi tiba2 batal kata penyalahgunaan alamat satu akun buat apa ngadain promo kalau ribet uninstal,negative,0.9979850053787231
gak jelas banget tokopedia ngadain promo pas udah chek out malah batal sistem gak niat wkwkwk,negative,0.9950870871543884
kualitas layan jadi turun semenjak diupgrade,negative,0.6559198498725891
edit ulas alhamdulilah kendala atas aplikasi guna baik promo nya mantap gak pelitpelit paling baik hati kalau udah ngasih promo terima kasih tokped,positive,0.9818744659423828
sekarang aplikasi nya kalau scroll bawah suka macet uninstall ttp sama,neutral,0.9592801928520203
mau scroll home sulit pas discroll malah berat,negative,0.9968202114105225
fitur makin gak jelas susah co barang promo banyak embel syarat,negative,0.9908673763275146
jasa ekpedisi rekomendasi tokopedia kirim sangat2 lambat cukup akhir sya belanja tokopedia sangat kecewa,negative,0.99774569272995
kecewa ama promo batal klou kagk pakai udah usah konfirmsi udah bayar baru batal,negative,0.9979056119918823
e commerce paling ribet ngasih voucher pas pake tiba2 batal sistem alas indikasi sesuai snk cuma gitu doang bilang aja kagak niat ngasih promo voucher dah lah uninstall ni aplikasi,negative,0.9193515181541443
gak jelas udah transaksi langsung batal sistem padahal baru pake promonya,negative,0.9927445650100708
tokopedia sekarang kacau cashback pilih kirim mau mmg buat potong buat ongkirnya pilih mau mana padahal sudah level diamond belanja banyak ngaruh paling sayang kan cashback nya tiada padahal paling penting trus kendala lama proses nya adaa layan khusus member diamond mending pindah aplikasi orange lebih menjanjik,negative,0.9868249297142029
kecewa tiap belanja batal sistem melulu diskon cuma tipu aja,negative,0.9983195662498474
udh dapet voucher diskon malah batal sistem kalau emang niat ngasih voucher gausa bikin promo,negative,0.9940102100372314
tokopedia naro inbox nya belah mana repot mau cari chat antar beli jual,neutral,0.8582671880722046
aplikasi batal pihak tanya klarifikasi,neutral,0.9645358920097351
kirim beli pilih sendiri dulu 2x beli selalu lambat estimasi akhir kali pesan barang malah jual keluar kirim id express sama jne,negative,0.49914321303367615
keren lebih praktis blnja d tokpedbanyak voucher plus discountnya,positive,0.9865816831588745
aplikasi ngga jelas co pakai promo malah dana balikin pesan nya batalin,negative,0.9943580031394958
aneh nih tokopedia mau daftar akun aja pake pintapi coba pin semua salah maksutnya gimana coba,negative,0.9893681406974792
lawak beut dah jelas co dah bayar malah batal sistem nyampe 5 menjt gitu iya duit mah balik vouchernya kagak balik kalau niat promo mah usah lah promo,negative,0.996399998664856
1 kata keren semangat saing utk jadi ecommerce baik,positive,0.9937630295753479
mudah nyaman jual nya amanah trimksih tokped,positive,0.9912282228469849
wahai tokopedia budiman sering belanja tokopedia akhir akhir pengirimanya sangat lama lebih estimasi barang sampa kok makin buruk pindah lazada lah males sama lot,negative,0.9981576800346375
aplikasi ganggu tiap flash sale otomatis buka terus,neutral,0.9487447738647461
gak enak belanja sini semua barang beli refund aplikasi belanja online senang kan,negative,0.9524657726287842
sangat bantu belanja apa promo2 guncang,positive,0.9843690395355225
daridulu kendala tetep sama udah checkout laku bayar eh batal sistem alas gajelas pdhl langgar apa2 yahh minimal kasih alas spesifik transaksi batal sistem kecewa tokopedia,negative,0.9970364570617676
bikin emosi masalah saldo refund terus promo jelas padahal pake nomor baru terus voucher bikin emosi,negative,0.9958605170249939
terlalu lebay banyak transaksi batal cuma penuh syarat,negative,0.9978251457214355
buruk tiap potong harga dibatalin sistem aplikasi gak jelas,negative,0.9970510005950928
tiap discount udah check out dibatalin sistem terus kalau gak niat ngasih diskon gausah lah kyak,positive,0.392530232667923
batal sistem mulu padahal penuh syarat baik apknya,negative,0.9958109855651855
makin lama makin jelas jasa kirim barang nya co barang estimasi tiba tgl 25 udah tanggal 9 gada kabar baik sama sekalirugi duit sama waktu payah,negative,0.994147539138794
sumpah tokopedia skrng jelas bangett tau akun aku sekarang pernah dapet gratis ongkir padahal orang barang tuju alamat sama dapet gratis ongkir waktu tanya cs nya cuma jawab putus internal,negative,0.9772735238075256
nyesel nyoba tokopedia kemarin nyata murahbnyak diskon nya,negative,0.9304239153862
baru download udah pusing daftar akun udah bikin pin ber puluh kali ngacak sampe ngasal pencet gak dong gimana,negative,0.9915266633033752
promo pesan selalu batal sistem indikasi manipulasi data padahal cuma punya 1 akun jdi males pake tokopedia akhir selalu beli toko oren neng shopi mau promo harga normal alas nya tidak dijelasin knapa batal indikasi bli neng shopi ajh dahh,negative,0.9837098121643066
minn adain cari pake foto lahh biar kaya oren tinggal kirim foto lalu scan barang muncul jadi mudah kalau cari barang,neutral,0.5195413827896118
percuma sering ngasih diskon kalau fitur voucher gratis ongkir nya sering bug utama waktu event event gede diskon nya gratis ongkir nya sedia gilir event gratis ongkir sedia voucher diskon dikit,negative,0.9530320167541504
jangan pernah beli event iming iming 99 kalian tf otomatis baca batal sistem uang kalian tahan tokopedia tarik ribet banget,negative,0.9955926537513733
sen barang pke kirim next day sama sama area jakarta sen nya msh jam bata nya nya tetep aja nyampe 3 hari kan taii bayar lebih mahal ttp aja pengoriman nya sama kya reguler,negative,0.9798033833503723
tiap flash sale selalu kalah cepat sama bot dasar aplikasi memegg,negative,0.9938333034515381
tokped makin mirip aplikasi sampah diimingiming voucher udah trnfer langsung dicancel sistem alas langgar syarat 2x alami,negative,0.9805930852890015
buat tokopedia buat free ongkir jangan kirim lempar kirim utama kirim sapx terima ekpedisi jnejntdll hapus ekpedisi sapx jangan barang beli enak kurir rubah kirim 1barang jadi lama datang 2kurang tanggung jawab bila barang jadi kenapa2,negative,0.9243646264076233
chat customer service dicuekin padahal masalah direspon tugas cuma balas 1 kali minta screenshot fatal gopay sambung tokopedia nomor hp sama,negative,0.7055835723876953
diupdate menu lihat diskusi produkchat harap tampil,neutral,0.9971883893013
aplikasi nya bagus banyak promodiskon suka banget belanja,positive,0.997198224067688
ayo belanja senang promo tarik jangan tinggal buru download sekarang,neutral,0.542468786239624
nya diskon promo harga jadi sangat murah terimakasih tokopedia,positive,0.9960916638374329
baru tokopedia alhamdulillah ikut promo guncang 99 tas slempang cuma harga 300 perak terimakasih tokopedia berkah selalu jaya selalu,positive,0.8595741391181946
kalau pake ekpedisi pilih tokopedia sangat lambat pengiriman 1 paket aja bergantiganti mana 1 kirim sortir barang berhari2 pakai ecomerce barang hari terus pakai tokopedia jarang banget barang hari pdhl jakarta,negative,0.990911602973938
ga jelas ngasi diskon niat 3 kali bayar tolak mulu dri pihak tokopedia,negative,0.9935529232025146
kirim super lot gak gercep pokok masalah kirim cawak,negative,0.9371931552886963
mohon perhati jasa kirim rekomendasi tokopedia awal kirim jne kemudian pindah sapx nah sapx masalah 2 hari paket pegang kurir terima nya sekarang masuk hari tiga entah kapan terima nya ulas gerai sapx sumedang buruk sekali banyak keluh mohon tokopedia timbang jasa kirim sapx payah kurir rekomendasi kok jelek kaya gin,negative,0.9974263310432434
sangat buruk sekali tiap beli barang toko selalu batal sistem terus,negative,0.9982263445854187
makin payah menu searching barang muncul selalu barang sama 3 bulan dtmbah parah,negative,0.9974395036697388
lucuu beli batal sistem padahal pake hp beda terang nya sama alamat sama beli emang gak beli pake hape suami butuh sendiri istri beli butuh nya sendiri,negative,0.9933885335922241
jarang banget sebenernya buat bikin ulas begini dah beneran ngeselin banget aplikasi nyoba belanja sama sekali gapernah dapet gratis ongkirkupon2 buat baru tipu banget sekali dibatalkam sistem terus bayar jadi tahan tokpednya tari ribet nunggu 2x24jam gamau pake aplikasi dah capekk jelek bangett,negative,0.9933686852455139
jujur pertama belanja bayar pake gopay ribet banyak diskontinggal nunggu barang datang,negative,0.9881967902183533
transaksi baru udah bayar ongkir batal sistem,negative,0.9864773750305176
apk gajelas promo gabisa dipake padahal akun baru,negative,0.9940381050109863
kurir rekomendasi mencle nya ampun coba atuh kalau rekomendasi tu kredibel jangan lambat estimasi tiba 68 robah 911 kapan,negative,0.9568221569061279
duh tokopedia payah banget sih masa kagak layan bicara langsung customer service udah email aja gak balas bener2 parah kelas tokopedia layan kaya amatir masa kalah sama shopee datang baru tiba2 plus gak kata akun langgar atur langgar apa coba padahal gofood aja plus guna,negative,0.9972183704376221
tokopedia sekarang sangat kecewa beberapa sangat kecewa 1biaya layan makin naik layan sesuai saya 2gratis ongkir langgan tokopedia plus pilih opsi kirim 3pengiriman lebih estimasi waktu langgan kompensasi lambat sering kali ulang benah pihak tokopedia,negative,0.9946923851966858
masa puluh tahun setia blanja toko gak kredit toko langgan kecewa beda shopi member baru langsung kredit,negative,0.9960417747497559
tokped uprgade tebaru sangat lambanlemot kalau mau cari barang scrol jauh bawah klik lihat barang trus awal atas no 1 bener2 bikin ribet padahal kalau beli online selalu lewat tokopedia ken pindah belah aja cz aku gk suka ribet,negative,0.8535260558128357
barang sih sesuai harga sama kayak toko belah masalah ongkirnya gak ngotak,positive,0.9242727756500244
aku masuk orang benci banget kalau belanja fi tokopedia hubung cod ah mending gak usah beli kalau gak memang toko kita tuju cuma tokopedia tulisanya cod pas masuk menu bayar dukung cod kan rada laen gitu kadang katawa aku gitu,negative,0.996253252029419
beli tokopedia tab harga 97600 tgl 26 agustus brng kirim sellerseller gak aktifdan pihak tokopedia solusi slow responsetokopedia tanggung jawab fasilitas seller penipusudah chat tokopediacare harijawaban selalu sama menghub seller aktifsudah hari 14 sejak ditipudan tokopedia lempar batu sembunyi tangantlng balikim duit sayaitu duit hasil kerja keras keringat,negative,0.9498839974403381
kurir rekomendasi rekomendasi kota tuju bukan langsung kirim malah timbun dulu voucher diskon oke utk hemat geram kata kurir rekomendasi,neutral,0.6092650294303894
kak coba upgrade sekarang tokopedia lama kirim,neutral,0.787518322467804
kirim lama sering telat batal terus sama sistem,negative,0.9943842887878418
layan sangatt lambatt banyak barang gk cod sering tolak transaksi terang jelas gk satu kali ditolaktapi kali kali uang sangat lama usaha jadi stuck tokopedia lambat pelayanannyaterimakasih,negative,0.993158757686615
niat minta anak pesan barang beliau download aplikasi pesan barang entah bayar lewat alfamart langsung batal sistem mungkin langgar sk padahal gak ngelakuin apaapa kok main asal batal pesan padahal udah bayar udah gitu kupon hangus doang nyesel download tokopedia uang stuck tokopedia doang akhir,negative,0.996589183807373
lama gak pake tokopedia kepincut aplikasi terus pake ubah susah banget makenya sekarang asik error keluar mulu moga baik,negative,0.9369844198226929
susah baca detail alamat poto bukti terima barang tulis tokopedia tanggung jawab atas hasil foto lampir ganggu,negative,0.9782105088233948
resolusi tokopedia lama pesan kirim nextday malah proses reguler sama seller tambah kirim terima beda memang gada validasinya kok gitu sih seram banget chat cs percuma lama tindak,negative,0.997260332107544
kecewa banget sama aplikasi aku dapet potong 50rb pas buat beli aja selesai bayar dibatalin sistem langgar sk udah 2x kaya gin dihp beda bikin kapok uninstall aja lah mending oren,negative,0.9980879426002502
performa aplikasi tokopedia turun coba akses internet amanaman main game lancar buka aplikasi lancar gilir buka tokopedia lemoott,positive,0.8768805861473083
kecewa berat sama tokopedia akun ku kalau belanja selalu gk ongkir d batal sistem jadi k prnh belanja d tokopedia chat cs percuma bantu sama sekali kalah layan toko orenbiruu lebih nyaman sana,negative,0.9976329803466797
order barang selalu batal sistem aplikasi macam apa awal aku iseng iseng nyoba tak kirain bakl bagus eh nyata kecewa kalau gak rugi gausah ngadain promoo baruu sudh dickout ehh malah dibatalin otomatiss mnding aplikasi ajaa gampang gak ribett tokopedia ribet mahal pulaa,negative,0.9456402063369751
pesan batal pihak tokopedia sangat kecewa,negative,0.9976699948310852
potong di cekout paymet malah pesan batal otomatis sistem padahal pesan lalu akun sendiri tipu,negative,0.9966263771057129
ecomerce paling pelit kikir sering kasih kupon potong dipake lngsung batalin sistem padahal cm pnya 1 akun batalin lngsung blokir akun nya hadeehh,negative,0.9964141845703125
